"","crash_number","date_time","year","day_of_week","object_1","object_2","street_name","location","Longitude","Latitude","weather","hospitals","gender","month","month_name","day","Weekday","dow","Week","Season"
"7910",32452,2014-07-18,2014,"Friday","Auto","Auto","PEARL ST","PEARL ST & HAMILTON ST Cambridge, MA",-71.1082306,42.3595467,"sleet,hail,freezing rain or drizzle","7","Male",7,"Jul",18,"Friday",6,29,"Summer"
"7911",32453,2014-07-22,2014,"Tuesday","Auto","Auto","Cambridgepark Dr","30 Cambridgepark Dr Cambridge, MA",-71.1425171,42.394619,"clear","7","Male",7,"Jul",22,"Tuesday",3,29,"Summer"
"7912",32454,2014-07-23,2014,"Wednesday","Auto","Truck","Massachusetts Ave","1692 Massachusetts Ave Cambridge, MA",-71.1196213,42.3828201,"cloudy","7","Male",7,"Jul",23,"Wednesday",4,30,"Summer"
"7913",32455,2014-07-24,2014,"Thursday","Auto","Auto","Massachusetts Ave","1715 Massachusetts Ave Cambridge, MA",-71.1195221,42.3836784,"SUNNY","7","Male",7,"Jul",24,"Thursday",5,30,"Summer"
"7914",32456,2014-07-24,2014,"Thursday","Auto","Auto","Massachusetts Ave","955 Massachusetts Ave Cambridge, MA",-71.1102219,42.3689766,"cloudy","7","Male",7,"Jul",24,"Thursday",5,30,"Summer"
"7915",32457,2014-07-23,2014,"Wednesday","Auto","Parked Vehicle","HARVARD ST","187 HARVARD ST Cambridge, MA",-71.0970764,42.3667374,"sleet,hail,freezing rain or drizzle","7","Male",7,"Jul",23,"Wednesday",4,30,"Summer"
"7916",32458,2014-07-21,2014,"Monday","Auto","Auto","Market St","23 Market St Cambridge, MA",-71.0950012,42.3675766,"cloudy","7","Male",7,"Jul",21,"Monday",2,29,"Summer"
"7917",32459,2014-07-23,2014,"Wednesday","Auto","Parked Vehicle","Cambridge St","Cambridge St & LINE ST Cambridge, MA",-71.103096,42.3740273,"clear","6","Male",7,"Jul",23,"Wednesday",4,30,"Summer"
"7918",32461,2014-07-27,2014,"Wednesday","Auto","Parked Vehicle","ROSELAND ST","51 ROSELAND ST Cambridge, MA",-71.1171036,42.3867035,"cloudy","7","Male",7,"Jul",27,"Sunday",1,30,"Summer"
"7919",32462,2014-07-27,2014,"Wednesday","Auto","Bicycle","Windsor St","Windsor St & MAIN ST Cambridge, MA",-71.0967026,42.3632088,"SUNNY","7","Male",7,"Jul",27,"Sunday",1,30,"Summer"
"7920",32463,2014-07-26,2014,"Tuesday","Truck","Auto","Vassar St","70 Vassar St Cambridge, MA",-71.0943222,42.3604279,"rain","7","Male",7,"Jul",26,"Saturday",7,30,"Summer"
"7921",32464,2014-07-27,2014,"Sunday","Auto","Auto","Allston St","43 Allston St Cambridge, MA",-71.1053467,42.3570175,"SUNNY","7","Male",7,"Jul",27,"Sunday",1,30,"Summer"
"7922",32465,2014-07-28,2014,"Monday","Auto","Fixed Object","Broadway","Broadway & QUINCY ST Cambridge, MA",-71.1144791,42.3748322,"snow","7","Male",7,"Jul",28,"Monday",2,30,"Summer"
"7923",32466,2014-07-25,2014,"Friday","Auto","Auto","Clifton St","40 Clifton St Cambridge, MA",-71.136261,42.3946915,"SUNNY","7","Male",7,"Jul",25,"Friday",6,30,"Summer"
"7924",32467,2014-07-27,2014,"Sunday","Auto","Parked Vehicle","DUNSTER ST","DUNSTER ST & MOUNT AUBURN ST Cambridge, MA",-71.119339,42.3722534,"SUNNY","7","Male",7,"Jul",27,"Sunday",1,30,"Summer"
"7925",32468,2014-07-27,2014,"Sunday","Auto","Auto","MOUNT AUBURN ST","MOUNT AUBURN ST & Aberdeen Way Cambridge, MA",-71.1458282,42.3752632,"snow","5","Male",7,"Jul",27,"Sunday",1,30,"Summer"
"7926",32469,2014-07-28,2014,"Monday","Auto","Bicycle","Putnam Ave","Putnam Ave & Magee St Cambridge, MA",-71.1135559,42.366394,"SUNNY","7","Male",7,"Jul",28,"Monday",2,30,"Summer"
"7927",32471,2014-07-27,2014,"Wednesday","Auto","Auto","DUNSTER ST","DUNSTER ST & MOUNT AUBURN ST Cambridge, MA",-71.119339,42.3722534,"cloudy","7","Male",7,"Jul",27,"Sunday",1,30,"Summer"
"7928",32472,2014-07-29,2014,"Tuesday","Auto","Auto","Windsor St","119 Windsor St Cambridge, MA",-71.0962753,42.3648338,"cloudy","7","Male",7,"Jul",29,"Tuesday",3,30,"Summer"
"7929",32473,2014-07-30,2014,"Saturday","Auto","Parked Vehicle","Concord Ave","725 Concord Ave Cambridge, MA",-71.1524734,42.3903542,"snow","7","Male",7,"Jul",30,"Wednesday",4,31,"Summer"
"7930",32475,2014-08-01,2014,"Friday","Auto","Parked Vehicle","Cambridge St","1001 Cambridge St Cambridge, MA",-71.0933228,42.3727531,"snow","6","Male",8,"Aug",1,"Friday",6,31,"Summer"
"7931",32476,2014-08-01,2014,"Sunday","Auto","Parked Vehicle","Camp St","14 Camp St Cambridge, MA",-71.1302872,42.3984413,"SUNNY","7","Male",8,"Aug",1,"Friday",6,31,"Summer"
"7932",32477,2014-08-01,2014,"Friday","Auto","Auto","GARDEN ST","GARDEN ST & MASON ST Cambridge, MA",-71.1221848,42.376564,"cloudy","7","Male",8,"Aug",1,"Friday",6,31,"Summer"
"7933",32478,2014-08-01,2014,"Friday","Auto","Auto","Binney St","Binney St & Third St Cambridge, MA",-71.0824051,42.3656769,"cloudy","7","Male",8,"Aug",1,"Friday",6,31,"Summer"
"7934",32479,2014-08-01,2014,"Friday","Auto","Auto","Concord Ave","799 Concord Ave Cambridge, MA",-71.1556931,42.3907623,"sleet,hail,freezing rain or drizzle","7","Male",8,"Aug",1,"Friday",6,31,"Summer"
"7935",32480,2014-08-02,2014,"Saturday","Auto","Auto","River St","River St & Franklin St Cambridge, MA",-71.1058044,42.3648911,"sleet,hail,freezing rain or drizzle","7","Male",8,"Aug",2,"Saturday",7,31,"Summer"
"7936",32481,2014-08-02,2014,"Saturday","Auto","Auto","Binney St","Binney St & Third St Cambridge, MA",-71.0824051,42.3656769,"snow","7","Male",8,"Aug",2,"Saturday",7,31,"Summer"
"7937",32483,2014-08-02,2014,"Saturday","Auto","Auto","Massachusetts Ave","Massachusetts Ave & LINNAEAN ST Cambridge, MA",-71.1193924,42.3848724,"SUNNY","7","Male",8,"Aug",2,"Saturday",7,31,"Summer"
"7938",32484,2014-07-31,2014,"Thursday","Auto","Pedestrian","Massachusetts Ave","Massachusetts Ave & Peabody St Cambridge, MA",-71.1188354,42.3740692,"rain","7","Male",7,"Jul",31,"Thursday",5,31,"Summer"
"7939",32487,2014-07-29,2014,"Tuesday","Auto","Auto","PEARL ST","65 PEARL ST Cambridge, MA",-71.1042099,42.363224,"clear","7","Male",7,"Jul",29,"Tuesday",3,30,"Summer"
"7940",32488,2014-07-29,2014,"Tuesday","Auto","Parked Vehicle","Alewife Brook Pky","215 Alewife Brook Pky Cambridge, MA",-71.1427536,42.3893585,"SUNNY","7","Male",7,"Jul",29,"Tuesday",3,30,"Summer"
"7941",32489,2014-07-30,2014,"Wednesday","Auto","Bicycle","Broadway","222 Broadway Cambridge, MA",-71.0939255,42.3665237,"cloudy","7","Male",7,"Jul",30,"Wednesday",4,31,"Summer"
"7942",32491,2014-07-30,2014,"Wednesday","Auto","Auto","FIRST ST","FIRST ST & Otis St Cambridge, MA",-71.077095,42.3699303,"cloudy","7","Male",7,"Jul",30,"Wednesday",4,31,"Summer"
"7943",32492,2014-07-31,2014,"Thursday","Auto","Pedestrian","Massachusetts Ave","Massachusetts Ave & Peabody St Cambridge, MA",-71.1188354,42.3740692,"snow","7","Male",7,"Jul",31,"Thursday",5,31,"Summer"
"7944",32493,2014-07-31,2014,"Thursday","Auto","Taxi","PEARL ST","PEARL ST & Chestnut St Cambridge, MA",-71.1103745,42.3575325,"sleet,hail,freezing rain or drizzle","7","Male",7,"Jul",31,"Thursday",5,31,"Summer"
"7945",32494,2014-07-31,2014,"Thursday","Auto","Bicycle","Binney St","Binney St & FIFTH ST Cambridge, MA",-71.0844345,42.3659401,"cloudy","7","Male",7,"Jul",31,"Thursday",5,31,"Summer"
"7946",32495,2014-07-31,2014,"Thursday","Auto","Auto","MEMORIAL DR","730 MEMORIAL DR Cambridge, MA",-71.1151352,42.3573494,"SUNNY","7","Male",7,"Jul",31,"Thursday",5,31,"Summer"
"7947",32496,2014-07-31,2014,"Thursday","Auto","Fixed Object","Massachusetts Ave","1033 Massachusetts Ave Cambridge, MA",-71.1118851,42.3695755,"clear","7","Male",7,"Jul",31,"Thursday",5,31,"Summer"
"7948",32497,2014-07-31,2014,"Thursday","Auto","Auto","PROSPECT ST","PROSPECT ST & Hampshire St Cambridge, MA",-71.0989761,42.3722038,"snow","7","Male",7,"Jul",31,"Thursday",5,31,"Summer"
"7949",32498,2014-07-31,2014,"Thursday","Auto","Bicycle","PEARL ST","PEARL ST & Franklin St Cambridge, MA",-71.1037369,42.3636513,"cloudy","7","Male",7,"Jul",31,"Thursday",5,31,"Summer"
"7950",32500,2014-08-02,2014,"Saturday","Auto","Parked Vehicle","PLEASANT PL","120 PLEASANT PL Cambridge, MA",-71.1117554,42.3610229,"SUNNY","7","Male",8,"Aug",2,"Saturday",7,31,"Summer"
"7951",32501,2014-08-02,2014,"Saturday","Auto","Parked Vehicle","Concord Ave","195 Concord Ave Cambridge, MA",-71.1309204,42.3823586,"cloudy","7","Male",8,"Aug",2,"Saturday",7,31,"Summer"
"7952",32502,2014-08-03,2014,"Sunday","Taxi","Bicycle","Bishop Allen Dr","Bishop Allen Dr & PROSPECT ST Cambridge, MA",-71.103157,42.3663445,"cloudy","7","Male",8,"Aug",3,"Sunday",1,31,"Summer"
"7953",32503,2014-08-04,2014,"Monday","Auto","Auto","Cambridge St","Cambridge St & Dana St Cambridge, MA",-71.1070328,42.374527,"SUNNY","6","Male",8,"Aug",4,"Monday",2,31,"Summer"
"7954",32504,2014-08-05,2014,"Tuesday","Auto","Parked Vehicle","HIGHLAND AVE","HIGHLAND AVE & Greenough Ave Cambridge, MA",-71.1055374,42.37323,"rain","7","Male",8,"Aug",5,"Tuesday",3,31,"Summer"
"7955",32505,2014-08-05,2014,"Tuesday","Auto","Parked Vehicle","Cambridge Pky","100 Cambridge Pky Cambridge, MA",-71.0781097,42.3629684,"snow","7","Male",8,"Aug",5,"Tuesday",3,31,"Summer"
"7956",32506,2014-08-06,2014,"Wednesday","Auto","Bicycle","Hampshire St","Hampshire St & Tremont St Cambridge, MA",-71.0981216,42.3715019,"snow","7","Male",8,"Aug",6,"Wednesday",4,32,"Summer"
"7957",32507,2014-08-06,2014,"Wednesday","Auto","Auto","Vassar St","345 Vassar St Cambridge, MA",-71.1071014,42.3540001,"sleet,hail,freezing rain or drizzle","7","Male",8,"Aug",6,"Wednesday",4,32,"Summer"
"7958",32508,2014-08-06,2014,"Wednesday","Auto","Parked Vehicle","Cambridgeside Pl","100 Cambridgeside Pl Cambridge, MA",-71.0765686,42.3670807,"cloudy","7","Male",8,"Aug",6,"Wednesday",4,32,"Summer"
"7959",32509,2014-08-06,2014,"Wednesday","Auto","Auto","Western Ave","373 Western Ave Cambridge, MA",-71.1147385,42.3644104,"SUNNY","7","Male",8,"Aug",6,"Wednesday",4,32,"Summer"
"7960",32511,2014-08-07,2014,"Thursday","Auto","Bicycle","Ames St","Ames St & MAIN ST Cambridge, MA",-71.0881653,42.3625793,"sleet,hail,freezing rain or drizzle","7","Male",8,"Aug",7,"Thursday",5,32,"Summer"
"7961",32512,2014-08-05,2014,"Tuesday","Auto","Auto","Massachusetts Ave","250 Massachusetts Ave Cambridge, MA",-71.0972519,42.3615685,"sleet,hail,freezing rain or drizzle","7","Male",8,"Aug",5,"Tuesday",3,31,"Summer"
"7962",32513,2014-08-10,2014,"Sunday","Auto","Pedestrian","ELM ST","ELM ST & Cambridge St Cambridge, MA",-71.0953445,42.3730164,"SUNNY","7","Male",8,"Aug",10,"Sunday",1,32,"Summer"
"7963",32514,2014-08-10,2014,"Sunday","Auto","Auto","Cambridgeside Pl","100 Cambridgeside Pl Cambridge, MA",-71.0765686,42.3670807,"rain","7","Male",8,"Aug",10,"Sunday",1,32,"Summer"
"7964",32515,2014-08-04,2014,"Monday","Auto","Auto","River St","River St & MEMORIAL DR Cambridge, MA",-71.1159592,42.3614616,"snow","7","Male",8,"Aug",4,"Monday",2,31,"Summer"
"7965",32516,2014-08-04,2014,"Monday","Taxi","Auto","Broadway","Broadway & Clark St Cambridge, MA",-71.0942459,42.3666496,"cloudy","7","Male",8,"Aug",4,"Monday",2,31,"Summer"
"7966",32518,2014-08-05,2014,"Tuesday","Auto","Auto","HARVARD ST","HARVARD ST & Ware St Cambridge, MA",-71.1134338,42.3718414,"sleet,hail,freezing rain or drizzle","7","Male",8,"Aug",5,"Tuesday",3,31,"Summer"
"7967",32519,2014-08-06,2014,"Wednesday","Auto","Auto","Western Ave","373 Western Ave Cambridge, MA",-71.1147385,42.3644104,"cloudy","7","Male",8,"Aug",6,"Wednesday",4,32,"Summer"
"7968",32520,2014-08-07,2014,"Thursday","Auto","Auto","Sixth St","125 Sixth St Cambridge, MA",-71.0858231,42.3672142,"SUNNY","7","Male",8,"Aug",7,"Thursday",5,32,"Summer"
"7969",32521,2014-08-07,2014,"Thursday","Auto","Fixed Object","LINE ST","5 LINE ST Cambridge, MA",-71.1072311,42.3780479,"snow","7","Male",8,"Aug",7,"Thursday",5,32,"Summer"
"7970",32522,2014-08-07,2014,"Thursday","Auto","Auto","Broadway","Broadway & ELLERY PL Cambridge, MA",-71.109726,42.3727531,"clear","7","Male",8,"Aug",7,"Thursday",5,32,"Summer"
"7971",32523,2014-08-07,2014,"Thursday","Auto","Taxi","Brattle St","Brattle St & HAWTHORNE ST Cambridge, MA",-71.1256485,42.3762321,"cloudy","7","Male",8,"Aug",7,"Thursday",5,32,"Summer"
"7972",32524,2014-08-08,2014,"Friday","Auto","Auto","Concord Ave","679 Concord Ave Cambridge, MA",-71.1505814,42.3901024,"clear","7","Male",8,"Aug",8,"Friday",6,32,"Summer"
"7973",32525,2014-08-08,2014,"Friday","Auto","Motorcycle","Massachusetts Ave","1953 Massachusetts Ave Cambridge, MA",-71.1204147,42.3897934,"sleet,hail,freezing rain or drizzle","7","Male",8,"Aug",8,"Friday",6,32,"Summer"
"7974",32527,2014-08-11,2014,"Monday","Auto","Auto","Alewife Brook Pky","235 Alewife Brook Pky Cambridge, MA",-71.1433945,42.3884926,"sleet,hail,freezing rain or drizzle","7","Male",8,"Aug",11,"Monday",2,32,"Summer"
"7975",32528,2014-08-01,2014,"Monday","Auto","Auto","Third St","Third St & Binney St Cambridge, MA",-71.0824051,42.3656769,"clear","7","Male",8,"Aug",1,"Friday",6,31,"Summer"
"7976",32529,2014-08-12,2014,"Tuesday","Auto","Bicycle","Hampshire St","Hampshire St & Cambridge St Cambridge, MA",-71.1008377,42.3737297,"snow","7","Male",8,"Aug",12,"Tuesday",3,32,"Summer"
"7977",32530,2014-08-12,2014,"Tuesday","Auto","Bicycle","Columbia St","349 Columbia St Cambridge, MA",-71.0952072,42.3716431,"clear","7","Male",8,"Aug",12,"Tuesday",3,32,"Summer"
"7978",32531,2014-08-08,2014,"Friday","Taxi","Auto","Cambridgeside Pl","100 Cambridgeside Pl Cambridge, MA",-71.0765686,42.3670807,"cloudy","7","Male",8,"Aug",8,"Friday",6,32,"Summer"
"7979",32532,2014-08-12,2014,"Tuesday","Motorcycle","Fixed Object","MOUNT AUBURN ST","MOUNT AUBURN ST & Dewolfe St Cambridge, MA",-71.1161194,42.3710785,"cloudy","5","Male",8,"Aug",12,"Tuesday",3,32,"Summer"
"7980",32533,2014-08-13,2014,"Wednesday","Auto","Pedestrian","Cambridge St","1146 Cambridge St Cambridge, MA",-71.0963135,42.3731422,"cloudy","6","Male",8,"Aug",13,"Wednesday",4,33,"Summer"
"7981",32535,2014-08-13,2014,"Wednesday","Auto","Taxi","Rogers St","Rogers St & FIRST ST Cambridge, MA",-71.0780334,42.3658791,"clear","7","Male",8,"Aug",13,"Wednesday",4,33,"Summer"
"7982",32536,2014-08-13,2014,"Wednesday","Auto","Auto","Cambridge St","Cambridge St & Dana St Cambridge, MA",-71.1070328,42.374527,"SUNNY","6","Male",8,"Aug",13,"Wednesday",4,33,"Summer"
"7983",32538,2014-08-13,2014,"Wednesday","Auto","Auto","Sidney St","Sidney St & Chestnut St Cambridge, MA",-71.1075134,42.3558922,"cloudy","7","Male",8,"Aug",13,"Wednesday",4,33,"Summer"
"7984",32539,2014-08-14,2014,"Thursday","Auto","Auto","Putnam Ave","Putnam Ave & Callender St Cambridge, MA",-71.113678,42.3655853,"SUNNY","7","Male",8,"Aug",14,"Thursday",5,33,"Summer"
"7985",32540,2014-08-14,2014,"Thursday","Truck","Fixed Object","Concord Ave","Concord Ave & FAYERWEATHER ST Cambridge, MA",-71.1357956,42.3845901,"cloudy","7","Male",8,"Aug",14,"Thursday",5,33,"Summer"
"7986",32541,2014-08-13,2014,"Wednesday","Auto","Auto","Massachusetts Ave","2222 Massachusetts Ave Cambridge, MA",-71.12603,42.3936462,"rain","7","Male",8,"Aug",13,"Wednesday",4,33,"Summer"
"7987",32542,2014-08-15,2014,"Friday","Auto","Parked Vehicle","Cambridge St","953 Cambridge St Cambridge, MA",-71.0925293,42.3726501,"cloudy","6","Male",8,"Aug",15,"Friday",6,33,"Summer"
"7988",32546,2014-08-15,2014,"Friday","Auto","Fixed Object","HARDING ST","33 HARDING ST Cambridge, MA",-71.0904388,42.3733559,"SUNNY","7","Male",8,"Aug",15,"Friday",6,33,"Summer"
"7989",32548,2014-08-15,2014,"Friday","Auto","Parked Vehicle","Bishop Allen Dr","37 Bishop Allen Dr Cambridge, MA",-71.0995026,42.3641701,"sleet,hail,freezing rain or drizzle","7","Male",8,"Aug",15,"Friday",6,33,"Summer"
"7990",32549,2014-08-15,2014,"Friday","Auto","Auto","Albany St","143 Albany St Cambridge, MA",-71.0973892,42.3602295,"SUNNY","7","Male",8,"Aug",15,"Friday",6,33,"Summer"
"7991",32550,2014-08-15,2014,"Friday","Auto","Auto","MOUNT AUBURN ST","163 MOUNT AUBURN ST Cambridge, MA",-71.1262436,42.3744164,"cloudy","5","Male",8,"Aug",15,"Friday",6,33,"Summer"
"7992",32552,2014-08-16,2014,"Saturday","Auto","Auto","MAGAZINE ST","33 MAGAZINE ST Cambridge, MA",-71.1062241,42.3635292,"cloudy","7","Male",8,"Aug",16,"Saturday",7,33,"Summer"
"7993",32553,2014-08-16,2014,"Saturday","Auto","Auto","Massachusetts Ave","Massachusetts Ave & Peabody St Cambridge, MA",-71.1188354,42.3740692,"clear","7","Male",8,"Aug",16,"Saturday",7,33,"Summer"
"7994",32554,2014-08-16,2014,"Saturday","Auto","Pedestrian","Broadway","Broadway & ELLERY ST Cambridge, MA",-71.109726,42.3727531,"cloudy","7","Male",8,"Aug",16,"Saturday",7,33,"Summer"
"7995",32555,2014-08-16,2014,"Saturday","Auto","Auto","Bishop Allen Dr","Bishop Allen Dr & DOUGLASS ST Cambridge, MA",-71.1003571,42.3646851,"rain","7","Male",8,"Aug",16,"Saturday",7,33,"Summer"
"7996",32556,2014-08-17,2014,"Sunday","Auto","Parked Vehicle","FIFTH ST","148 FIFTH ST Cambridge, MA",-71.083786,42.3686867,"SUNNY","7","Male",8,"Aug",17,"Sunday",1,33,"Summer"
"7997",32557,2014-08-17,2014,"Sunday","Auto","Bicycle","Brookline St","Brookline St & Franklin St Cambridge, MA",-71.1024323,42.3628693,"cloudy","7","Male",8,"Aug",17,"Sunday",1,33,"Summer"
"7998",32558,2014-08-18,2014,"Monday","Auto","Auto","Western Ave","Western Ave & HOWARD ST Cambridge, MA",-71.1107712,42.3647499,"clear","7","Male",8,"Aug",18,"Monday",2,33,"Summer"
"7999",32560,2014-08-18,2014,"Monday","Auto","Auto","Cambridge St","Cambridge St & Hampshire St Cambridge, MA",-71.1008377,42.3737297,"sleet,hail,freezing rain or drizzle","6","Male",8,"Aug",18,"Monday",2,33,"Summer"
"8000",32562,2014-08-18,2014,"Monday","Auto","Bicycle","MOUNT AUBURN ST","MOUNT AUBURN ST & HAWTHORNE ST Cambridge, MA",-71.1264191,42.3744316,"cloudy","5","Male",8,"Aug",18,"Monday",2,33,"Summer"
"8001",32563,2014-08-18,2014,"Monday","Auto","Bicycle","Appian Way","Appian Way & Brattle St Cambridge, MA",-71.122345,42.374855,"sleet,hail,freezing rain or drizzle","7","Male",8,"Aug",18,"Monday",2,33,"Summer"
"8002",32564,2014-08-19,2014,"Tuesday","Auto","Auto","GARDEN ST","19 GARDEN ST Cambridge, MA",-71.1228714,42.3773193,"cloudy","7","Male",8,"Aug",19,"Tuesday",3,33,"Summer"
"8003",32565,2014-08-19,2014,"Tuesday","Auto","Auto","Ash St","Ash St & Acacia St Cambridge, MA",-71.1247787,42.3751297,"rain","7","Male",8,"Aug",19,"Tuesday",3,33,"Summer"
"8004",32566,2014-08-19,2014,"Tuesday","Auto","Auto","ELLERY ST","9 ELLERY ST Cambridge, MA",-71.1118317,42.3696136,"cloudy","7","Male",8,"Aug",19,"Tuesday",3,33,"Summer"
"8005",32567,2014-08-19,2014,"Tuesday","Auto","Auto","Cardinal Medeiros Ave","Cardinal Medeiros Ave & Bristol St Cambridge, MA",-71.0909576,42.3677368,"rain","7","Male",8,"Aug",19,"Tuesday",3,33,"Summer"
"8006",32568,2014-08-19,2014,"Tuesday","Auto","Auto","Callender St","Callender St & Magee St Cambridge, MA",-71.1115646,42.3653259,"sleet,hail,freezing rain or drizzle","7","Male",8,"Aug",19,"Tuesday",3,33,"Summer"
"8007",32569,2014-08-19,2014,"Tuesday","Auto","Bicycle","Lilac Ct","17-1 Lilac Ct Cambridge, MA",-71.0916443,42.3674355,"cloudy","7","Male",8,"Aug",19,"Tuesday",3,33,"Summer"
"8008",32570,2014-08-19,2014,"Tuesday","Auto","Fixed Object","Chilton St","33 Chilton St Cambridge, MA",-71.1381302,42.3820267,"SUNNY","7","Male",8,"Aug",19,"Tuesday",3,33,"Summer"
"8009",32571,2014-08-15,2014,"Friday","Auto","Auto","Gore St","Gore St & SEVENTH ST Cambridge, MA",-71.0851364,42.3725586,"sleet,hail,freezing rain or drizzle","7","Male",8,"Aug",15,"Friday",6,33,"Summer"
"8010",32573,2014-08-20,2014,"Wednesday","Auto","Bicycle","Massachusetts Ave","Massachusetts Ave & Sidney St Cambridge, MA",-71.0995789,42.3629494,"sleet,hail,freezing rain or drizzle","7","Male",8,"Aug",20,"Wednesday",4,34,"Summer"
"8011",32574,2014-08-20,2014,"Wednesday","Auto","Auto","Alewife Brook Pky","211 Alewife Brook Pky Cambridge, MA",-71.1426163,42.3895264,"clear","7","Male",8,"Aug",20,"Wednesday",4,34,"Summer"
"8012",32575,2014-08-20,2014,"Wednesday","Auto","Fixed Object","Massachusetts Ave","863 Massachusetts Ave Cambridge, MA",-71.1072464,42.3675575,"snow","7","Male",8,"Aug",20,"Wednesday",4,34,"Summer"
"8013",32576,2014-08-21,2014,"Thursday","Auto","Auto","Brattle St","40 Brattle St Cambridge, MA",-71.1207733,42.37323,"sleet,hail,freezing rain or drizzle","7","Male",8,"Aug",21,"Thursday",5,34,"Summer"
"8014",32577,2014-08-21,2014,"Thursday","Auto","Auto","MOUNT AUBURN ST","113 MOUNT AUBURN ST Cambridge, MA",-71.1219711,42.3730011,"cloudy","5","Male",8,"Aug",21,"Thursday",5,34,"Summer"
"8015",32578,2014-08-21,2014,"Thursday","Auto","Pedestrian","Cambridge St","Cambridge St & LEONARD AVE Cambridge, MA",-71.1059113,42.3743858,"cloudy","6","Male",8,"Aug",21,"Thursday",5,34,"Summer"
"8016",32579,2014-08-15,2014,"Friday","Auto","Auto","Norfolk St","86 Norfolk St Cambridge, MA",-71.1005859,42.3662338,"sleet,hail,freezing rain or drizzle","7","Male",8,"Aug",15,"Friday",6,33,"Summer"
"8017",32580,2014-08-22,2014,"Friday","Moped","Auto","Kelley St","Kelley St & MAGAZINE ST Cambridge, MA",-71.1081543,42.3617706,"rain","7","Male",8,"Aug",22,"Friday",6,34,"Summer"
"8018",32582,2014-08-23,2014,"Saturday","Auto","Parked Vehicle","Alewife Brook Pky","211 Alewife Brook Pky Cambridge, MA",-71.1426163,42.3895264,"cloudy","7","Male",8,"Aug",23,"Saturday",7,34,"Summer"
"8019",32583,2014-08-23,2014,"Saturday","Auto","Pedestrian","Massachusetts Ave","Massachusetts Ave & DAVENPORT ST Cambridge, MA",-71.1200333,42.3894196,"rain","7","Male",8,"Aug",23,"Saturday",7,34,"Summer"
"8020",32584,2014-08-24,2014,"Sunday","Auto","Auto","Massachusetts Ave","Massachusetts Ave & HARVEY ST Cambridge, MA",-71.1302643,42.397419,"snow","7","Male",8,"Aug",24,"Sunday",1,34,"Summer"
"8021",32585,2014-08-24,2014,"Sunday","Auto","Auto","Western Ave","301 Western Ave Cambridge, MA",-71.1129532,42.3645668,"SUNNY","7","Male",8,"Aug",24,"Sunday",1,34,"Summer"
"8022",32586,2014-08-25,2014,"Monday","Auto","Auto","Broadway","320 Broadway Cambridge, MA",-71.1019669,42.3696899,"SUNNY","7","Male",8,"Aug",25,"Monday",2,34,"Summer"
