Crash Number,Date Time,Year,Day Of Week,Object 1,Object 2,Street Number,Steet Name,Cross Street,Location,Latitude,Longitude,Weather,Hospitals,Gender
30558,3/15/2012,2012,Thursday,Auto,Parked Vehicle,50,Rindge Ave,,"50 Rindge Ave Cambridge, MA",42.392427,-71.127064,snow,7,1
30511,3/16/2012,2012,Friday,Auto,Pedestrian,,GREEN ST,Sidney St," GREEN ST & Sidney St Cambridge, MA",42.362384,-71.100192,rain,7,1
30512,3/16/2012,2012,Friday,Auto,Parked Vehicle,17-2,DUNSTABLE RD,,"17-2 DUNSTABLE RD Cambridge, MA",42.380211,-71.134886,SUNNY,7,1
30513,3/16/2012,2012,Thursday,Auto,Auto,,Broadway,Tremont St," Broadway & Tremont St Cambridge, MA",42.368894,-71.099952,SUNNY,7,1
30514,3/16/2012,2012,Thursday,Auto,Auto,,Cambridge St,Berkshire St," Cambridge St & Berkshire St Cambridge, MA",42.372292,-71.089749,SUNNY,6,2
30515,3/16/2012,2012,Thursday,Auto,Auto,,Massachusetts Ave,MEMORIAL DR," Massachusetts Ave & MEMORIAL DR Cambridge, MA",42.357364,-71.092567,clear,7,1
30519,3/16/2012,2012,Friday,Auto,Parked Vehicle,700,HURON AVE,,"700 HURON AVE Cambridge, MA",42.38086,-71.15455,cloudy,7,2
30520,3/17/2012,2012,Saturday,Auto,Parked Vehicle,1572,Massachusetts Ave,,"1572 Massachusetts Ave Cambridge, MA",42.378927,-71.120663,clear,7,2
30516,3/18/2012,2012,Sunday,Auto,Auto,,Broadway,Windsor St," Broadway & Windsor St Cambridge, MA",42.367107,-71.095416,"sleet,hail,freezing rain or drizzle",7,2
30517,3/18/2012,2012,Sunday,Auto,Auto,,Concord Ave,MOULTON ST," Concord Ave & MOULTON ST Cambridge, MA",42.389615,-71.148119,snow,7,1
30518,3/19/2012,2012,Monday,Auto,Auto,,Putnam Ave,Western Ave," Putnam Ave & Western Ave Cambridge, MA",42.364484,-71.113893,snow,7,2
30522,3/19/2012,2012,Monday,Auto,Auto,,Berkshire St,York St," Berkshire St & York St Cambridge, MA",42.369398,-71.091412,SUNNY,7,2
30523,3/19/2012,2012,Monday,Auto,Truck,17,SUMNER RD,,"17 SUMNER RD Cambridge, MA",42.376345,-71.112764,snow,7,2
30526,3/20/2012,2012,Tuesday,Auto,Pedestrian,,Bow St,Massachusetts Ave," Bow St & Massachusetts Ave Cambridge, MA",42.372211,-71.115587,clear,7,2
30527,3/20/2012,2012,Tuesday,Auto,Bicycle,1731,Massachusetts Ave,,"1731 Massachusetts Ave Cambridge, MA",42.384182,-71.119283,rain,7,1
30528,3/20/2012,2012,Tuesday,Auto,Bicycle,125,MOUNT AUBURN ST,,"125 MOUNT AUBURN ST Cambridge, MA",42.373444,-71.122898,cloudy,5,1
30529,3/21/2012,2012,Wednesday,Auto,Auto,10,MAGAZINE ST,GREEN ST,"10 MAGAZINE ST Cambridge, MA",42.364593,-71.104918,clear,7,2
30530,3/21/2012,2012,Wednesday,Auto,Parked Vehicle,,Banks St,FLAGG ST," Banks St & FLAGG ST Cambridge, MA",42.367746,-71.114713,cloudy,7,1
30532,3/21/2012,2012,Wednesday,Auto,Auto,,Peabody St,GARDEN ST," Peabody St & GARDEN ST Cambridge, MA",42.375046,-71.118578,cloudy,7,2
30561,3/21/2012,2012,Wednesday,Auto,Auto,1,Leighton,,"1 Leighton Cambridge, MA",42.370126,-71.073179,"sleet,hail,freezing rain or drizzle",7,2
30562,3/21/2012,2012,Wednesday,Auto,Pedestrian,2254,Massachusetts Ave,,"2254 Massachusetts Ave Cambridge, MA",42.394062,-71.127055,cloudy,7,2
30531,3/22/2012,2012,Thursday,Auto,Truck,,Broadway,Windsor St," Broadway & Windsor St Cambridge, MA",42.367107,-71.095416,SUNNY,7,1
30533,3/22/2012,2012,Thursday,Auto,Pedestrian,,Third St,Rogers St," Third St & Rogers St Cambridge, MA",42.366388,-71.082001,cloudy,7,2
30534,3/22/2012,2012,Thursday,Auto,Auto,,Jackson Pl,Rindge Ave," Jackson Pl & Rindge Ave Cambridge, MA",42.393619,-71.135182,"sleet,hail,freezing rain or drizzle",7,2
30535,3/22/2012,2012,Thursday,Auto,Auto,20,JFK St,,"20 JFK St Cambridge, MA",42.373019,-71.119633,"sleet,hail,freezing rain or drizzle",7,2
30536,3/23/2012,2012,Friday,Auto,Parked Vehicle,31,SMITH PL,,"31 SMITH PL Cambridge, MA",42.39189,-71.151799,"sleet,hail,freezing rain or drizzle",7,1
30537,3/23/2012,2012,Friday,Auto,Fixed Object,103,Cambridge St,,"103 Cambridge St Cambridge, MA",42.370644,-71.076805,"sleet,hail,freezing rain or drizzle",6,2
30538,3/23/2012,2012,Friday,Auto,Parked Vehicle,733,Concord Ave,,"733 Concord Ave Cambridge, MA",42.391102,-71.153136,SUNNY,7,2
30541,3/23/2012,2012,Friday,Auto,Auto,198,Alewife Brook Pky,,"198 Alewife Brook Pky Cambridge, MA",42.389879,-71.142218,cloudy,7,1
30545,3/23/2012,2012,Friday,Motorcycle,Fixed Object,12,MOUNT AUBURN ST,,"12 MOUNT AUBURN ST Cambridge, MA",42.37046,-71.114616,rain,5,2
30580,3/23/2012,2012,,Auto,Bicycle,,Massachusetts Ave,Albany St," Massachusetts Ave & Albany St Cambridge, MA",42.360828,-71.096012,rain,7,2
30543,3/25/2012,2012,Sunday,Auto,Auto,11,MAGAZINE ST,,"11 MAGAZINE ST Cambridge, MA",42.364347,-71.105463,clear,7,2
30544,3/25/2012,2012,Sunday,Auto,Parked Vehicle,950,Massachusetts Ave,,"950 Massachusetts Ave Cambridge, MA",42.368602,-71.110145,SUNNY,7,2
30546,3/25/2012,2012,Sunday,Auto,Parked Vehicle,,Massachusetts Ave,Vassar St," Massachusetts Ave & Vassar St Cambridge, MA",42.360154,-71.094882,clear,7,2
30547,3/26/2012,2012,Monday,Auto,Parked Vehicle,100,Cambridgeside Pl,,"100 Cambridgeside Pl Cambridge, MA",42.369137,-71.077148,cloudy,7,2
30548,3/26/2012,2012,Monday,Auto,Parked Vehicle,,Second St,SPRING ST," Second St & SPRING ST Cambridge, MA",42.368798,-71.079066,cloudy,7,2
30549,3/26/2012,2012,Monday,Auto,Auto,237,Franklin St,,"237 Franklin St Cambridge, MA",42.364101,-71.104236,SUNNY,7,1
30550,3/26/2012,2012,Monday,Auto,Bicycle,,FRESH POND PKY,HURON AVE," FRESH POND PKY & HURON AVE Cambridge, MA",42.379976,-71.144533,cloudy,7,2
30551,3/27/2012,2012,Tuesday,Auto,Parked Vehicle,11,MONTGOMERY ST,,"11 MONTGOMERY ST Cambridge, MA",42.393843,-71.132963,cloudy,7,1
30553,3/27/2012,2012,Tuesday,Bus (Other),Pedestrian,,Massachusetts Ave,PEARL ST," Massachusetts Ave & PEARL ST Cambridge, MA",42.36471,-71.102567,"sleet,hail,freezing rain or drizzle",7,2
30554,3/27/2012,2012,Tuesday,Auto,Pedestrian,,MAIN ST,Broadway," MAIN ST & Broadway Cambridge, MA",42.362071,-71.082667,"sleet,hail,freezing rain or drizzle",7,2
30559,3/27/2012,2012,Tuesday,Auto,Parked Vehicle,8,DAVENPORT ST,Massachusetts Ave,"8 DAVENPORT ST Cambridge, MA",42.38959,-71.119571,SUNNY,7,1
30555,3/28/2012,2012,Wednesday,Auto,Bicycle,,Massachusetts Ave,Russell St," Massachusetts Ave & Russell St Cambridge, MA",42.391769,-71.12387,rain,7,2
30556,3/28/2012,2012,Wednesday,Auto,Fixed Object,27-3,FAYERWEATHER ST,,"27-3 FAYERWEATHER ST Cambridge, MA",42.37708,-71.137404,"sleet,hail,freezing rain or drizzle",7,2
30560,3/28/2012,2012,Wednesday,Auto,Parked Vehicle,,Ash St,MEMORIAL DR," Ash St & MEMORIAL DR Cambridge, MA",42.373099,-71.126297,cloudy,7,2
30576,3/28/2012,2012,,Auto,School Bus,,Cardinal Medeiros Ave,Cambridge St," Cardinal Medeiros Ave & Cambridge St Cambridge, MA",42.372123,-71.088456,snow,7,2
30770,3/28/2012,2012,Wednesday,Auto,Auto,,PLEASANT ST,GREEN ST," PLEASANT ST & GREEN ST Cambridge, MA",42.365872,-71.106028,clear,7,2
30563,3/30/2012,2012,Friday,Auto,Auto,,Massachusetts Ave,Blake St," Massachusetts Ave & Blake St Cambridge, MA",42.390918,-71.122259,"sleet,hail,freezing rain or drizzle",7,1
30564,3/30/2012,2012,Friday,Auto,Bicycle,265,Allston St,MAGAZINE ST,"265 Allston St Cambridge, MA",42.360118,-71.110633,SUNNY,7,2
30565,3/30/2012,2012,Friday,Auto,Bicycle,1124,Cambridge St,,"1124 Cambridge St Cambridge, MA",42.372999,-71.09592,"sleet,hail,freezing rain or drizzle",6,1
30566,3/30/2012,2012,Friday,Auto,Auto,,PLEASANT ST,Putnam Ave," PLEASANT ST & Putnam Ave Cambridge, MA",42.360131,-71.112777,rain,7,2
30567,3/30/2012,2012,Friday,Auto,Parked Vehicle,198,Franklin St,,"198 Franklin St Cambridge, MA",42.3633,-71.103322,SUNNY,7,2
30590,3/30/2012,2012,Friday,Auto,Auto,70,Hampshire St,,"70 Hampshire St Cambridge, MA",42.36766,-71.093637,cloudy,7,1
30621,3/30/2012,2012,,Auto,Parked Vehicle,100,Cambridgeside Pl,,"100 Cambridgeside Pl Cambridge, MA",42.369137,-71.077148,cloudy,7,1
30568,3/31/2012,2012,Saturday,Auto,Parked Vehicle,,Hampshire St,Tremont St," Hampshire St & Tremont St Cambridge, MA",42.371501,-71.098121,cloudy,7,1
30591,3/31/2012,2012,Saturday,Auto,Auto,1683,Cambridge St,,"1683 Cambridge St Cambridge, MA",42.375225,-71.111343,"sleet,hail,freezing rain or drizzle",6,1
30592,3/31/2012,2012,Saturday,Auto,Parked Vehicle,,Charles St,FIRST ST," Charles St & FIRST ST Cambridge, MA",42.367229,-71.077734,"sleet,hail,freezing rain or drizzle",7,1
30219,4/1/2012,2012,,Auto,Parked Vehicle,117,ELM ST,,"117 ELM ST Cambridge, MA",42.369922,-71.097513,cloudy,7,2
30569,4/1/2012,2012,Sunday,Auto,Auto,,Windsor St,Market St," Windsor St & Market St Cambridge, MA",42.367707,-71.09519,SUNNY,7,1
30570,4/1/2012,2012,Sunday,Auto,Auto,,Massachusetts Ave,Wendell St," Massachusetts Ave & Wendell St Cambridge, MA",42.381718,-71.119738,cloudy,7,1
30571,4/1/2012,2012,Sunday,Auto,Parked Vehicle,,ESSEX ST,Bishop Allen Dr," ESSEX ST & Bishop Allen Dr Cambridge, MA",42.365853,-71.102331,rain,7,2
30583,4/1/2012,2012,Sunday,Auto,Parked Vehicle,6,ESSEX ST,,"6 ESSEX ST Cambridge, MA",42.365344,-71.102669,snow,7,1
30573,4/2/2012,2012,Monday,Auto,Bicycle,,Cambridge St,SUMNER RD," Cambridge St & SUMNER RD Cambridge, MA",42.375266,-71.112729,SUNNY,6,2
30574,4/2/2012,2012,Monday,Auto,Auto,,Cambridge St,ELM ST," Cambridge St & ELM ST Cambridge, MA",42.373017,-71.095346,"sleet,hail,freezing rain or drizzle",6,1
30577,4/3/2012,2012,Tuesday,Auto,Pedestrian,,Brookline St,Chestnut St," Brookline St & Chestnut St Cambridge, MA",42.356638,-71.108802,"sleet,hail,freezing rain or drizzle",7,1
30578,4/3/2012,2012,Tuesday,Auto,Bicycle,,Massachusetts Ave,Vassar St," Massachusetts Ave & Vassar St Cambridge, MA",42.360154,-71.094882,snow,7,2
30579,4/3/2012,2012,Tuesday,Auto,Auto,260,HARVARD ST,,"260 HARVARD ST Cambridge, MA",42.368342,-71.102218,"sleet,hail,freezing rain or drizzle",7,2
30585,4/4/2012,2012,Wednesday,Auto,Auto,,Bristol St,Cardinal Medeiros Ave," Bristol St & Cardinal Medeiros Ave Cambridge, MA",42.367729,-71.090941,snow,7,2
30586,4/4/2012,2012,Wednesday,Bus (Other),Parked Vehicle,3,GARDEN ST,,"3 GARDEN ST Cambridge, MA",42.375837,-71.120978,SUNNY,7,1
30587,4/4/2012,2012,Wednesday,Auto,Bicycle,243,Broadway,,"243 Broadway Cambridge, MA",42.367278,-71.095586,SUNNY,7,1
30588,4/4/2012,2012,Wednesday,Auto,Bicycle,,Bishop Allen Dr,Columbia St," Bishop Allen Dr & Columbia St Cambridge, MA",42.364154,-71.099474,cloudy,7,1
30593,4/4/2012,2012,Wednesday,Auto,Auto,198,Alewife Brook Pky,,"198 Alewife Brook Pky Cambridge, MA",42.389879,-71.142218,"sleet,hail,freezing rain or drizzle",7,2
30630,4/4/2012,2012,,Auto,Miscellaneous,,Concord Ave,SMITH PL," Concord Ave & SMITH PL Cambridge, MA",42.390113,-71.150662,"sleet,hail,freezing rain or drizzle",7,2
30589,4/5/2012,2012,Thursday,Auto,Auto,2,Cambridge Ctr,,"2 Cambridge Ctr Cambridge, MA",42.372861,-71.09455,cloudy,7,2
30594,4/5/2012,2012,Thursday,Auto,Bicycle,710,MAIN ST,,"710 MAIN ST Cambridge, MA",42.362968,-71.095019,clear,7,2
30595,4/5/2012,2012,Thursday,Auto,Pedestrian,,New St,Fresh Pond Ln," New St & Fresh Pond Ln Cambridge, MA",42.386721,-71.14101,"sleet,hail,freezing rain or drizzle",7,1
30596,4/6/2012,2012,Friday,Auto,Parked Vehicle,340,River St,,"340 River St Cambridge, MA",42.361142,-71.114151,cloudy,7,1
30597,4/6/2012,2012,Friday,Auto,Parked Vehicle,1,Cedar Sq,,"1 Cedar Sq Cambridge, MA",42.395508,-71.131037,"sleet,hail,freezing rain or drizzle",7,2
30598,4/7/2012,2012,Saturday,Bicycle,Parked Vehicle,,Western Ave,Massachusetts Ave," Western Ave & Massachusetts Ave Cambridge, MA",42.365574,-71.103991,clear,7,2
30599,4/7/2012,2012,Saturday,Auto,Bicycle,,Alewife Brook Pky,MATIGNON RD," Alewife Brook Pky & MATIGNON RD Cambridge, MA",42.40261,-71.134446,clear,7,2
30600,4/7/2012,2012,Saturday,Auto,Auto,0,GARDEN ST,,"0 GARDEN ST Cambridge, MA",42.37543,-71.120458,cloudy,7,2
30650,4/7/2012,2012,Saturday,Taxi,Pedestrian,,Brookline St,Franklin St," Brookline St & Franklin St Cambridge, MA",42.362868,-71.102435,clear,7,2
30601,4/8/2012,2012,Sunday,Auto,Auto,,Sidney St,Tudor St," Sidney St & Tudor St Cambridge, MA",42.359861,-71.103061,"sleet,hail,freezing rain or drizzle",7,1
30625,4/8/2012,2012,,Auto,Pedestrian,625,Massachusetts Ave,,"625 Massachusetts Ave Cambridge, MA",42.365455,-71.103484,clear,7,2
30868,4/8/2012,2012,Sunday,Auto,Parked Vehicle,,Sidney St,PACIFIC ST," Sidney St & PACIFIC ST Cambridge, MA",42.36036,-71.102479,"sleet,hail,freezing rain or drizzle",7,2
30602,4/9/2012,2012,Monday,Auto,Auto,,MOUNT AUBURN ST,Putnam Ave," MOUNT AUBURN ST & Putnam Ave Cambridge, MA",42.370091,-71.113336,cloudy,5,1
30603,4/9/2012,2012,Monday,Auto,Parked Vehicle,55,Franklin St,,"55 Franklin St Cambridge, MA",42.361429,-71.099879,SUNNY,7,2
30604,4/9/2012,2012,Monday,Auto,Bicycle,,MAIN ST,Portland St," MAIN ST & Portland St Cambridge, MA",42.362974,-71.093634,rain,7,1
30606,4/10/2012,2012,Tuesday,Auto,Auto,,Concord Ave,FAYERWEATHER ST," Concord Ave & FAYERWEATHER ST Cambridge, MA",42.384591,-71.135792,cloudy,7,2
30608,4/10/2012,2012,Tuesday,Auto,Parked Vehicle,64,Callender St,,"64 Callender St Cambridge, MA",42.365446,-71.113232,SUNNY,7,2
30661,4/10/2012,2012,Tuesday,Auto,Pedestrian,,Cambridge St,Second St," Cambridge St & Second St Cambridge, MA",42.370859,-71.078595,SUNNY,6,1
30607,4/11/2012,2012,Wednesday,Auto,Auto,,Massachusetts Ave,STATE ST," Massachusetts Ave & STATE ST Cambridge, MA",42.362647,-71.099069,snow,7,1
30609,4/12/2012,2012,Thursday,Auto,Auto,,Cambridge St,FAYETTE ST," Cambridge St & FAYETTE ST Cambridge, MA",42.373893,-71.102107,clear,6,2
30610,4/12/2012,2012,,Auto,Parked Vehicle,,FROST ST,ROSELAND ST," FROST ST & ROSELAND ST Cambridge, MA",42.386721,-71.117396,cloudy,7,2
30612,4/13/2012,2012,,Auto,Bicycle,,Portland St,Hampshire St," Portland St & Hampshire St Cambridge, MA",42.366295,-71.091782,cloudy,7,2
30613,4/13/2012,2012,,Auto,Auto,,Massachusetts Ave,Upland Rd," Massachusetts Ave & Upland Rd Cambridge, MA",42.388173,-71.119415,"sleet,hail,freezing rain or drizzle",7,1
30614,4/13/2012,2012,,Auto,Auto,,MOUNT AUBURN ST,Aberdeen Way," MOUNT AUBURN ST & Aberdeen Way Cambridge, MA",42.375274,-71.145841,SUNNY,5,2
30615,4/13/2012,2012,,Miscellaneous,Fixed Object,,Brattle St,Appleton St," Brattle St & Appleton St Cambridge, MA",42.377428,-71.13338,"sleet,hail,freezing rain or drizzle",7,1
30616,4/13/2012,2012,,Auto,Bicycle,24,ELIOT ST,,"24 ELIOT ST Cambridge, MA",42.371721,-71.121246,"sleet,hail,freezing rain or drizzle",7,2
30617,4/13/2012,2012,,Auto,Auto,,Cardinal Medeiros Ave,Binney St," Cardinal Medeiros Ave & Binney St Cambridge, MA",42.397409,-71.130287,snow,7,2
30618,4/14/2012,2012,,Auto,Auto,244,HURON AVE,,"244 HURON AVE Cambridge, MA",42.381387,-71.133763,"sleet,hail,freezing rain or drizzle",7,1
30619,4/14/2012,2012,,Truck,Parked Vehicle,27,JEFFERSON ST,,"27 JEFFERSON ST Cambridge, MA",42.373141,-71.089268,SUNNY,7,1
30620,4/15/2012,2012,,Auto,Miscellaneous,,SPRING ST,Lopez Ave," SPRING ST & Lopez Ave Cambridge, MA",42.368879,-71.079694,cloudy,7,2
30629,4/16/2012,2012,,Auto,Fixed Object,400,Cardinal Medeiros Ave,,"400 Cardinal Medeiros Ave Cambridge, MA",42.371477,-71.088321,cloudy,7,1
30622,4/17/2012,2012,,Auto,Auto,,PROSPECT ST,HARVARD ST," PROSPECT ST & HARVARD ST Cambridge, MA",42.368301,-71.101743,cloudy,7,1
30624,4/18/2012,2012,,Auto,Auto,,Brookline St,Franklin St," Brookline St & Franklin St Cambridge, MA",42.362868,-71.102435,rain,7,2
30627,4/19/2012,2012,,Bus (Other),Parked Vehicle,,MADISON AVE,Concord Ave," MADISON AVE & Concord Ave Cambridge, MA",42.381678,-71.129757,SUNNY,7,2
30628,4/19/2012,2012,,Auto,Bicycle,,Gore St,SEVENTH ST," Gore St & SEVENTH ST Cambridge, MA",42.372557,-71.085138,cloudy,7,1
30631,4/20/2012,2012,Friday,Auto,Pedestrian,628,Massachusetts Ave,,"628 Massachusetts Ave Cambridge, MA",42.365153,-71.103629,cloudy,7,2
30632,4/20/2012,2012,Friday,Auto,Pedestrian,,Massachusetts Ave,Creighton St," Massachusetts Ave & Creighton St Cambridge, MA",42.390922,-71.122263,snow,7,1
30633,4/20/2012,2012,Friday,Auto,Bicycle,1617,Massachusetts Ave,,"1617 Massachusetts Ave Cambridge, MA",42.380355,-71.119452,cloudy,7,1
30634,4/20/2012,2012,Friday,Auto,Auto,,Massachusetts Ave,EVERETT ST," Massachusetts Ave & EVERETT ST Cambridge, MA",42.380006,-71.119917,cloudy,7,2
30635,4/20/2012,2012,Friday,Auto,Parked Vehicle,111,FIFTH ST,HURLEY ST,"111 FIFTH ST Cambridge, MA",42.369721,-71.083645,cloudy,7,1
30644,4/20/2012,2012,Thursday,Auto,Bicycle,,Massachusetts Ave,STATE ST," Massachusetts Ave & STATE ST Cambridge, MA",42.362647,-71.099069,snow,7,2
30662,4/20/2012,2012,Friday,Auto,Pedestrian,,Brattle St,FAYERWEATHER ST," Brattle St & FAYERWEATHER ST Cambridge, MA",42.376817,-71.137308,rain,7,2
30636,4/21/2012,2012,Saturday,Auto,Pedestrian,,Wendell St,OXFORD AVE," Wendell St & OXFORD AVE Cambridge, MA",42.381565,-71.116347,"sleet,hail,freezing rain or drizzle",7,1
30637,4/21/2012,2012,Saturday,Auto,Auto,83,Trowbridge St,,"83 Trowbridge St Cambridge, MA",42.375533,-71.11007,"sleet,hail,freezing rain or drizzle",7,2
30638,4/21/2012,2012,Saturday,Auto,Fixed Object,,Concord Ave,SPINELLI PL," Concord Ave & SPINELLI PL Cambridge, MA",42.390546,-71.154007,cloudy,7,1
30640,4/21/2012,2012,Saturday,Auto,Auto,,Massachusetts Ave,Albany St," Massachusetts Ave & Albany St Cambridge, MA",42.360828,-71.096012,cloudy,7,1
30646,4/21/2012,2012,Saturday,Auto,Parked Vehicle,41,Wendell St,,"41 Wendell St Cambridge, MA",42.381704,-71.116566,cloudy,7,1
30655,4/21/2012,2012,Saturday,Auto,Bicycle,,Broadway,QUINCY ST," Broadway & QUINCY ST Cambridge, MA",42.374832,-71.114477,cloudy,7,2
30641,4/22/2012,2012,Sunday,Auto,Parked Vehicle,100,Cambridgeside Pl,,"100 Cambridgeside Pl Cambridge, MA",42.369137,-71.077148,"sleet,hail,freezing rain or drizzle",7,2
30642,4/22/2012,2012,Sunday,Auto,Parked Vehicle,,Tremont St,Carlisle St," Tremont St & Carlisle St Cambridge, MA",42.372239,-71.09766,snow,7,2
30643,4/22/2012,2012,Sunday,Auto,Auto,,Vassar St,Massachusetts Ave," Vassar St & Massachusetts Ave Cambridge, MA",42.360154,-71.094882,"sleet,hail,freezing rain or drizzle",7,1
30645,4/23/2012,2012,Monday,Auto,Auto,,Brattle St,Sparks St," Brattle St & Sparks St Cambridge, MA",42.377845,-71.130167,cloudy,7,1
30647,4/23/2012,2012,Monday,Auto,Pedestrian,85`,Putnam Ave,,"85` Putnam Ave Cambridge, MA",42.367421,-71.11368,snow,7,2
30648,4/23/2012,2012,Monday,Taxi,Auto,512,Massachusetts Ave,Norfolk St,"512 Massachusetts Ave Cambridge, MA",42.364119,-71.101869,"sleet,hail,freezing rain or drizzle",7,2
30649,4/23/2012,2012,Monday,Auto,Auto,,Cambridge St,Columbia St," Cambridge St & Columbia St Cambridge, MA",42.372912,-71.094512,cloudy,6,2
30651,4/23/2012,2012,Monday,Auto,Pedestrian,424,Massachusetts Ave,,"424 Massachusetts Ave Cambridge, MA",42.363399,-71.100652,SUNNY,7,2
30652,4/23/2012,2012,Monday,Auto,Fixed Object,,Binney St,Third St," Binney St & Third St Cambridge, MA",42.365678,-71.082406,snow,7,1
30653,4/24/2012,2012,Tuesday,Auto,Bicycle,332,Broadway,,"332 Broadway Cambridge, MA",42.369444,-71.102336,cloudy,7,2
30654,4/24/2012,2012,Tuesday,Auto,Auto,,Sixth St,Bent St," Sixth St & Bent St Cambridge, MA",42.367562,-71.085741,SUNNY,7,2
30656,4/24/2012,2012,Tuesday,Auto,Parked Vehicle,60,OXFORD AVE,,"60 OXFORD AVE Cambridge, MA",42.378313,-71.155346,snow,7,1
30657,4/25/2012,2012,Wednesday,Auto,Truck,,Western Ave,Blackstone St," Western Ave & Blackstone St Cambridge, MA",42.364405,-71.11482,SUNNY,7,1
30658,4/25/2012,2012,Wednesday,Auto,Auto,121,Richdale Ave,,"121 Richdale Ave Cambridge, MA",42.389195,-71.125718,"sleet,hail,freezing rain or drizzle",7,2
30659,4/25/2012,2012,Wednesday,Auto,Parked Vehicle,,MAIN ST,Portland St," MAIN ST & Portland St Cambridge, MA",42.362974,-71.093634,cloudy,7,1
30660,4/25/2012,2012,Wednesday,Auto,Auto,15,MAGAZINE ST,,"15 MAGAZINE ST Cambridge, MA",42.364259,-71.105587,rain,7,1
30664,4/26/2012,2012,Thursday,Auto,Auto,,Raymond St,Upland Rd," Raymond St & Upland Rd Cambridge, MA",42.386352,-71.126942,clear,7,1
30689,4/26/2012,2012,Thursday,Auto,Bicycle,,MAGAZINE ST,GRANITE ST," MAGAZINE ST & GRANITE ST Cambridge, MA",42.356865,-71.113557,SUNNY,7,2
30663,4/27/2012,2012,Friday,Auto,Auto,369,Western Ave,,"369 Western Ave Cambridge, MA",42.364534,-71.114581,cloudy,7,1
30666,4/27/2012,2012,Friday,Auto,Auto,,PLEASANT ST,Western Ave," PLEASANT ST & Western Ave Cambridge, MA",42.365079,-71.10695,cloudy,7,1
30667,4/27/2012,2012,Friday,Auto,Auto,,Massachusetts Ave,Cameron Ave," Massachusetts Ave & Cameron Ave Cambridge, MA",42.39744,-71.130266,cloudy,7,1
30668,4/27/2012,2012,Friday,Auto,Bicycle,,JFK St,MEMORIAL DR," JFK St & MEMORIAL DR Cambridge, MA",42.369792,-71.122448,cloudy,7,1
